task_complexity_score,brief_quality_score,scope_change_flag,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,rework_ratio,cost_ratio,efficiency,delivery_time,ai_complexity,error_rate,revisions_rate,profit_margin,profit_per_hour,revenue_per_hour,is_loss,sla_ratio,outcome_norm,rework_norm,quality_index,sla_ratio_norm,speed_index,client_Client_B,client_Client_C,client_Client_D,client_Client_E,client_Client_F,client_Client_G,client_Client_H,client_Client_I,client_Client_J,client_Client_K,client_Client_L,client_Client_M,client_Client_N,client_Client_O,client_Client_P,client_Client_Q,client_Client_R,client_Client_S,client_Client_T,client_Client_U,client_Client_V,client_Client_W,client_Client_X,client_Client_Y,client_Client_Z,client_Client_[,client_Client_\,client_tier_low,client_tier_mid,team_design,team_media,team_seo,task_type_article,task_type_design,task_type_development,task_type_release,task_type_report,task_type_ticket,seniority_mid,seniority_senior,deadline_pressure_low,deadline_pressure_medium,pricing_model_hourly,pricing_model_value_based,task_status_blocked,task_status_delivered,task_status_draft,task_status_in_progress,task_status_review,workflow_stage_client_review,workflow_stage_execution,workflow_stage_finalized,workflow_stage_qa,legacy_ai_flag_true,legacy_ai_flag_unknown,content_version_v1,content_version_v2,content_version_v3,content_version_v4,ai_group_15-30%,ai_group_30-50%,ai_group_50-75%,ai_group_75-100%
2,3.0,0,5.0,0,16.17,9.57,0.35,1,4,1,1.26,51.38,904.62,688.65,215.97000000000003,0.07792207792207792,0.7612588711282084,0.5918367346938775,4,0.7,0.061842918985776124,0.2473716759431045,0.2387411288717915,13.356215213358071,55.944341372912795,0,0.8,0.46571428571428575,0.00017905959483035112,0.4655352261194554,0.14545454545454548,0.8545454545454545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False
5,3.0,0,2.0,1,8.04,6.47,0.15,1,4,1,1.58,71.06,718.27,372.44,345.83,0.1965174129353234,0.5185236749411781,0.8047263681592041,5,0.75,0.12437810945273634,0.49751243781094534,0.4814763250588219,43.0136815920398,89.33706467661692,0,2.5,0.681978021978022,0.00045158354699545027,0.6815264384310266,0.45454545454545453,0.5454545454545454,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
3,1.0,0,5.0,0,11.27,6.47,0.78,1,5,0,0.0,49.96,1431.31,707.53,723.78,0.0,0.49432338207655924,0.5740905057675244,3,2.34,0.0,0.4436557231588288,0.5056766179234408,64.22182786157941,127.00177462289264,0,0.6,0.4501098901098901,0.0,0.4501098901098901,0.10909090909090909,0.8909090909090909,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3,3.0,0,10.0,0,9.91,5.26,0.51,1,1,1,2.32,92.91,470.18,475.28,-5.099999999999966,0.23410696266397577,1.0108469096941597,0.5307769929364278,7,1.53,0.10090817356205853,0.10090817356205853,-0.01084690969415961,-0.514631685166495,47.44500504540868,1,0.7,0.9220879120879121,0.0005379617561468874,0.9215499503317652,0.12727272727272726,0.8727272727272728,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
4,1.0,0,2.0,1,10.18,7.4,0.26,1,4,2,4.84,42.08,1038.91,367.02,671.8900000000001,0.47544204322200395,0.35327410459038794,0.7269155206286837,5,1.04,0.19646365422396858,0.39292730844793716,0.646725895409612,66.00098231827113,102.0540275049116,0,2.5,0.3635164835164835,0.0010925332318496277,0.3624239502846339,0.45454545454545453,0.5454545454545454,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
4,5.0,1,3.0,1,7.03,4.14,0.47,1,2,4,4.26,45.03,1370.4,384.15,986.25,0.6059743954480796,0.2803196147110332,0.588904694167852,7,1.88,0.5689900426742531,0.28449502133712656,0.7196803852889667,140.29160739687055,194.93598862019914,0,2.3333333333333335,0.39593406593406594,0.0013924876314900848,0.39454157830257586,0.42424242424242425,0.5757575757575757,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
5,5.0,0,3.0,0,7.12,4.31,0.61,1,2,3,2.46,72.09,548.15,324.84,223.31,0.3455056179775281,0.5926115114475965,0.6053370786516853,4,3.05,0.42134831460674155,0.2808988764044944,0.40738848855240356,31.36376404494382,76.98735955056179,0,1.3333333333333333,0.6932967032967033,0.0007939482315722171,0.6925027550651311,0.2424242424242424,0.7575757575757576,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2,4.0,0,3.0,1,6.66,3.75,0.67,1,4,0,0.0,79.72,754.62,388.07,366.55,0.0,0.5142588322599454,0.5630630630630631,5,1.34,0.0,0.6006006006006006,0.4857411677400546,55.03753753753754,113.30630630630631,0,1.6666666666666667,0.7771428571428571,0.0,0.7771428571428571,0.30303030303030304,0.696969696969697,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,2.0,0,2.0,1,13.63,8.2,0.0,0,2,0,1.18,69.68,1027.35,701.81,325.54,0.08657373440939103,0.683126490485229,0.6016140865737343,5,0.11,0.0,0.1467351430667645,0.31687350951477106,23.884079236977257,75.37417461482023,0,2.5,0.6668131868131869,0.00019894050851413183,0.6666142463046728,0.45454545454545453,0.5454545454545454,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,1.0,0,7.0,0,11.56,7.35,0.22,1,5,2,0.0,69.4,963.36,740.7,222.66,0.0,0.7688714499252616,0.6358131487889273,8,0.66,0.17301038062283736,0.4325259515570934,0.2311285500747384,19.261245674740483,83.33564013840831,0,1.1428571428571428,0.6637362637362638,0.0,0.6637362637362638,0.20779220779220778,0.7922077922077922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,4.0,0,7.0,0,18.9,5.9,0.32,1,5,1,1.87,70.18,1516.77,887.01,629.76,0.09894179894179896,0.5848019145948298,0.3121693121693122,7,1.28,0.052910052910052914,0.2645502645502646,0.41519808540517017,33.32063492063492,80.25238095238096,0,1.0,0.6723076923076924,0.00022736147318890885,0.6720803308345035,0.18181818181818182,0.8181818181818181,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
2,2.0,0,5.0,1,19.15,14.13,0.16,1,1,1,1.81,61.69,1586.84,821.57,765.2699999999999,0.09451697127937338,0.517739658692748,0.7378590078328983,7,0.32,0.05221932114882507,0.05221932114882507,0.4822603413072521,39.96187989556135,82.86370757180157,0,1.4,0.579010989010989,0.0002171935224674155,0.5787937954885216,0.2545454545454545,0.7454545454545455,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False
4,2.0,0,3.0,1,11.52,6.61,0.59,1,7,1,2.65,72.17,1740.96,577.22,1163.74,0.2300347222222222,0.3315527065527066,0.5737847222222223,6,2.36,0.08680555555555555,0.607638888888889,0.6684472934472935,101.01909722222223,151.125,0,2.0,0.6941758241758242,0.0005286040266946347,0.6936472201491296,0.36363636363636365,0.6363636363636364,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3,4.0,0,10.0,0,8.0,6.47,0.25,1,4,2,0.76,59.95,831.53,587.43,244.1,0.095,0.7064447464312772,0.80875,7,0.75,0.25,0.5,0.2935552535687227,30.5125,103.94125,0,0.7,0.5598901098901099,0.00021830348936400308,0.5596718064007459,0.12727272727272726,0.8727272727272728,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False
4,4.0,0,5.0,0,8.58,5.89,0.34,1,2,1,1.76,65.74,932.63,468.45,464.18,0.20512820512820512,0.5022892250946248,0.6864801864801864,4,1.36,0.11655011655011654,0.2331002331002331,0.49771077490537513,54.1002331002331,108.69813519813519,0,0.8,0.6235164835164835,0.00047137055733118075,0.6230451129591523,0.14545454545454548,0.8545454545454545,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
2,3.0,0,5.0,0,11.77,6.16,0.0,0,2,1,18.93100554003879,69.4,1093.25,1071.47,21.779999999999973,1.608411685644757,0.980077749828493,0.5233644859813085,5,0.24,0.08496176720475786,0.16992353440951571,0.01992225017150695,1.850467289719624,92.88445199660153,0,1.0,0.6637362637362638,0.003696019824316721,0.660040243911947,0.18181818181818182,0.8181818181818181,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5,1.0,0,3.0,1,15.96,9.01,0.56,1,10,1,2.91,68.1,736.06,813.9,-77.84000000000003,0.18233082706766918,1.1057522484580062,0.5645363408521303,9,2.8000000000000003,0.06265664160401002,0.6265664160401002,-0.1057522484580062,-4.877192982456142,46.11904761904761,1,3.0,0.6494505494505494,0.000418983744921019,0.6490315657056284,0.5454545454545454,0.4545454545454546,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2,5.0,0,3.0,0,4.83,3.09,0.57,1,0,1,2.45,63.61,725.92,317.46,408.46,0.5072463768115942,0.4373209169054441,0.639751552795031,6,1.14,0.20703933747412007,0.0,0.5626790830945558,84.56728778467908,150.29399585921323,0,2.0,0.6001098901098901,0.0011656174107917785,0.5989442726990983,0.36363636363636365,0.6363636363636364,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
5,5.0,0,10.0,0,9.48,5.87,0.24,1,1,2,1.78,52.77,732.61,531.28,201.33000000000004,0.18776371308016876,0.7251880263714664,0.6191983122362869,8,1.2,0.21097046413502107,0.10548523206751054,0.27481197362853366,21.2373417721519,77.2795358649789,0,0.8,0.48098901098901103,0.00043146814464570894,0.4805575428443653,0.14545454545454548,0.8545454545454545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2,3.0,0,5.0,0,14.26,12.68,0.33,1,3,2,0.93,50.28,1306.62,827.9,478.7199999999999,0.06521739130434782,0.6336195680457976,0.8892005610098177,8,0.66,0.1402524544179523,0.21037868162692847,0.3663804319542024,33.57082748948106,91.62833099579242,0,1.6,0.45362637362637365,0.00014986509567322867,0.45347650853070043,0.29090909090909095,0.709090909090909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
2,3.0,0,2.0,1,15.26,8.29,0.39,1,5,1,0.63,70.77,1246.67,1069.16,177.51,0.04128440366972477,0.8576126801799996,0.5432503276539973,5,0.78,0.0655307994757536,0.32765399737876805,0.14238731982000047,11.632372214941022,81.69528178243775,0,2.5,0.6787912087912088,9.48687302885576e-05,0.6786963400609203,0.45454545454545453,0.5454545454545454,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
5,4.0,0,7.0,0,25.56,19.04,0.5,1,1,2,5.61,56.79,2546.43,1253.29,1293.14,0.2194835680751174,0.4921753199577448,0.7449139280125195,4,2.5,0.0782472613458529,0.03912363067292645,0.5078246800422553,50.592331768388114,99.6255868544601,0,0.5714285714285714,0.5251648351648351,0.0005043581975669457,0.5246604769672681,0.10389610389610389,0.8961038961038961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
